,img1,img2,speed
4809,data/frames/train/train_thumb_4810.jpg,data/frames/train/train_thumb_4811.jpg,22.547768
16791,data/frames/train/train_thumb_16792.jpg,data/frames/train/train_thumb_16793.jpg,1.578091
6968,data/frames/train/train_thumb_6969.jpg,data/frames/train/train_thumb_6970.jpg,15.32089
4308,data/frames/train/train_thumb_4309.jpg,data/frames/train/train_thumb_4310.jpg,22.092265
6659,data/frames/train/train_thumb_6660.jpg,data/frames/train/train_thumb_6661.jpg,18.877139
17822,data/frames/train/train_thumb_17823.jpg,data/frames/train/train_thumb_17824.jpg,3.420508
9782,data/frames/train/train_thumb_9783.jpg,data/frames/train/train_thumb_9784.jpg,7.288751
7509,data/frames/train/train_thumb_7510.jpg,data/frames/train/train_thumb_7511.jpg,22.999638
7306,data/frames/train/train_thumb_7307.jpg,data/frames/train/train_thumb_7308.jpg,19.522573
4777,data/frames/train/train_thumb_4778.jpg,data/frames/train/train_thumb_4779.jpg,22.335633
5174,data/frames/train/train_thumb_5175.jpg,data/frames/train/train_thumb_5176.jpg,22.719013
17039,data/frames/train/train_thumb_17040.jpg,data/frames/train/train_thumb_17041.jpg,1.378288
9125,data/frames/train/train_thumb_9126.jpg,data/frames/train/train_thumb_9127.jpg,9.160431
16217,data/frames/train/train_thumb_16218.jpg,data/frames/train/train_thumb_16219.jpg,12.864591
7464,data/frames/train/train_thumb_7465.jpg,data/frames/train/train_thumb_7466.jpg,20.748147
6642,data/frames/train/train_thumb_6643.jpg,data/frames/train/train_thumb_6644.jpg,18.552781
6605,data/frames/train/train_thumb_6606.jpg,data/frames/train/train_thumb_6607.jpg,17.517117
17248,data/frames/train/train_thumb_17249.jpg,data/frames/train/train_thumb_17250.jpg,7.896924
8967,data/frames/train/train_thumb_8968.jpg,data/frames/train/train_thumb_8969.jpg,9.419446
16646,data/frames/train/train_thumb_16647.jpg,data/frames/train/train_thumb_16648.jpg,0.980169
9276,data/frames/train/train_thumb_9277.jpg,data/frames/train/train_thumb_9278.jpg,5.927835
13521,data/frames/train/train_thumb_13522.jpg,data/frames/train/train_thumb_13523.jpg,0.0
10822,data/frames/train/train_thumb_10823.jpg,data/frames/train/train_thumb_10824.jpg,6.525744
6033,data/frames/train/train_thumb_6034.jpg,data/frames/train/train_thumb_6035.jpg,12.079023
3694,data/frames/train/train_thumb_3695.jpg,data/frames/train/train_thumb_3696.jpg,22.174011
5200,data/frames/train/train_thumb_5201.jpg,data/frames/train/train_thumb_5202.jpg,22.866043
16473,data/frames/train/train_thumb_16474.jpg,data/frames/train/train_thumb_16475.jpg,2.07086
10693,data/frames/train/train_thumb_10694.jpg,data/frames/train/train_thumb_10695.jpg,2.038823
14360,data/frames/train/train_thumb_14361.jpg,data/frames/train/train_thumb_14362.jpg,5.577164
16753,data/frames/train/train_thumb_16754.jpg,data/frames/train/train_thumb_16755.jpg,1.734097
5496,data/frames/train/train_thumb_5497.jpg,data/frames/train/train_thumb_5498.jpg,22.785881
9505,data/frames/train/train_thumb_9506.jpg,data/frames/train/train_thumb_9507.jpg,7.72296
2989,data/frames/train/train_thumb_2990.jpg,data/frames/train/train_thumb_2991.jpg,21.789192
18080,data/frames/train/train_thumb_18081.jpg,data/frames/train/train_thumb_18082.jpg,2.282532
10249,data/frames/train/train_thumb_10250.jpg,data/frames/train/train_thumb_10251.jpg,8.08282
14078,data/frames/train/train_thumb_14079.jpg,data/frames/train/train_thumb_14080.jpg,3.511641
3144,data/frames/train/train_thumb_3145.jpg,data/frames/train/train_thumb_3146.jpg,22.001541
5519,data/frames/train/train_thumb_5520.jpg,data/frames/train/train_thumb_5521.jpg,22.177072
7936,data/frames/train/train_thumb_7937.jpg,data/frames/train/train_thumb_7938.jpg,23.368977
14970,data/frames/train/train_thumb_14971.jpg,data/frames/train/train_thumb_14972.jpg,13.989249
4500,data/frames/train/train_thumb_4501.jpg,data/frames/train/train_thumb_4502.jpg,21.928452
8108,data/frames/train/train_thumb_8109.jpg,data/frames/train/train_thumb_8110.jpg,24.882126
13377,data/frames/train/train_thumb_13378.jpg,data/frames/train/train_thumb_13379.jpg,1.703049
8174,data/frames/train/train_thumb_8175.jpg,data/frames/train/train_thumb_8176.jpg,25.994703
14184,data/frames/train/train_thumb_14185.jpg,data/frames/train/train_thumb_14186.jpg,4.576808
6109,data/frames/train/train_thumb_6110.jpg,data/frames/train/train_thumb_6111.jpg,11.837566
4471,data/frames/train/train_thumb_4472.jpg,data/frames/train/train_thumb_4473.jpg,21.7959
16241,data/frames/train/train_thumb_16242.jpg,data/frames/train/train_thumb_16243.jpg,12.896254
7083,data/frames/train/train_thumb_7084.jpg,data/frames/train/train_thumb_7085.jpg,18.490165
5021,data/frames/train/train_thumb_5022.jpg,data/frames/train/train_thumb_5023.jpg,22.198197
11309,data/frames/train/train_thumb_11310.jpg,data/frames/train/train_thumb_11311.jpg,4.188368
4438,data/frames/train/train_thumb_4439.jpg,data/frames/train/train_thumb_4440.jpg,21.841259
5982,data/frames/train/train_thumb_5983.jpg,data/frames/train/train_thumb_5984.jpg,13.259537
14661,data/frames/train/train_thumb_14662.jpg,data/frames/train/train_thumb_14663.jpg,0.0
10436,data/frames/train/train_thumb_10437.jpg,data/frames/train/train_thumb_10438.jpg,8.268265
2162,data/frames/train/train_thumb_2163.jpg,data/frames/train/train_thumb_2164.jpg,23.500191
5201,data/frames/train/train_thumb_5202.jpg,data/frames/train/train_thumb_5203.jpg,22.873205
11960,data/frames/train/train_thumb_11961.jpg,data/frames/train/train_thumb_11962.jpg,7.069804
15056,data/frames/train/train_thumb_15057.jpg,data/frames/train/train_thumb_15058.jpg,14.217863
14114,data/frames/train/train_thumb_14115.jpg,data/frames/train/train_thumb_14116.jpg,2.648524
15713,data/frames/train/train_thumb_15714.jpg,data/frames/train/train_thumb_15715.jpg,2.010361
14579,data/frames/train/train_thumb_14580.jpg,data/frames/train/train_thumb_14581.jpg,0.0
14057,data/frames/train/train_thumb_14058.jpg,data/frames/train/train_thumb_14059.jpg,4.356959
1153,data/frames/train/train_thumb_1154.jpg,data/frames/train/train_thumb_1155.jpg,16.133089
16675,data/frames/train/train_thumb_16676.jpg,data/frames/train/train_thumb_16677.jpg,1.913208
18585,data/frames/train/train_thumb_18586.jpg,data/frames/train/train_thumb_18587.jpg,0.716935
17899,data/frames/train/train_thumb_17900.jpg,data/frames/train/train_thumb_17901.jpg,1.494735
9843,data/frames/train/train_thumb_9844.jpg,data/frames/train/train_thumb_9845.jpg,7.251058
8878,data/frames/train/train_thumb_8879.jpg,data/frames/train/train_thumb_8880.jpg,9.715015
18176,data/frames/train/train_thumb_18177.jpg,data/frames/train/train_thumb_18178.jpg,1.513683
10590,data/frames/train/train_thumb_10591.jpg,data/frames/train/train_thumb_10592.jpg,2.934945
7585,data/frames/train/train_thumb_7586.jpg,data/frames/train/train_thumb_7587.jpg,24.31452
10252,data/frames/train/train_thumb_10253.jpg,data/frames/train/train_thumb_10254.jpg,8.096075
15714,data/frames/train/train_thumb_15715.jpg,data/frames/train/train_thumb_15716.jpg,2.014439
6146,data/frames/train/train_thumb_6147.jpg,data/frames/train/train_thumb_6148.jpg,12.392484
4653,data/frames/train/train_thumb_4654.jpg,data/frames/train/train_thumb_4655.jpg,21.191079
2034,data/frames/train/train_thumb_2035.jpg,data/frames/train/train_thumb_2036.jpg,23.112378
18168,data/frames/train/train_thumb_18169.jpg,data/frames/train/train_thumb_18170.jpg,1.651333
8179,data/frames/train/train_thumb_8180.jpg,data/frames/train/train_thumb_8181.jpg,26.045445
10479,data/frames/train/train_thumb_10480.jpg,data/frames/train/train_thumb_10481.jpg,7.626374
7719,data/frames/train/train_thumb_7720.jpg,data/frames/train/train_thumb_7721.jpg,24.491894
6935,data/frames/train/train_thumb_6936.jpg,data/frames/train/train_thumb_6937.jpg,13.946898
8463,data/frames/train/train_thumb_8464.jpg,data/frames/train/train_thumb_8465.jpg,18.984614
3883,data/frames/train/train_thumb_3884.jpg,data/frames/train/train_thumb_3885.jpg,21.382002
420,data/frames/train/train_thumb_421.jpg,data/frames/train/train_thumb_422.jpg,15.655756
679,data/frames/train/train_thumb_680.jpg,data/frames/train/train_thumb_681.jpg,18.991404
5410,data/frames/train/train_thumb_5411.jpg,data/frames/train/train_thumb_5412.jpg,24.394047
14831,data/frames/train/train_thumb_14832.jpg,data/frames/train/train_thumb_14833.jpg,9.004823
815,data/frames/train/train_thumb_816.jpg,data/frames/train/train_thumb_817.jpg,21.887786
4869,data/frames/train/train_thumb_4870.jpg,data/frames/train/train_thumb_4871.jpg,22.536019
2387,data/frames/train/train_thumb_2388.jpg,data/frames/train/train_thumb_2389.jpg,24.093563
4735,data/frames/train/train_thumb_4736.jpg,data/frames/train/train_thumb_4737.jpg,21.754875
10005,data/frames/train/train_thumb_10006.jpg,data/frames/train/train_thumb_10007.jpg,9.031374
447,data/frames/train/train_thumb_448.jpg,data/frames/train/train_thumb_449.jpg,15.604403
15612,data/frames/train/train_thumb_15613.jpg,data/frames/train/train_thumb_15614.jpg,0.51233
9721,data/frames/train/train_thumb_9722.jpg,data/frames/train/train_thumb_9723.jpg,7.687202
16688,data/frames/train/train_thumb_16689.jpg,data/frames/train/train_thumb_16690.jpg,2.447022
18151,data/frames/train/train_thumb_18152.jpg,data/frames/train/train_thumb_18153.jpg,1.950608
11301,data/frames/train/train_thumb_11302.jpg,data/frames/train/train_thumb_11303.jpg,4.149143
758,data/frames/train/train_thumb_759.jpg,data/frames/train/train_thumb_760.jpg,21.691847
8002,data/frames/train/train_thumb_8003.jpg,data/frames/train/train_thumb_8004.jpg,22.764946
807,data/frames/train/train_thumb_808.jpg,data/frames/train/train_thumb_809.jpg,22.004645
19011,data/frames/train/train_thumb_19012.jpg,data/frames/train/train_thumb_19013.jpg,6.612546
12366,data/frames/train/train_thumb_12367.jpg,data/frames/train/train_thumb_12368.jpg,8.524113
11649,data/frames/train/train_thumb_11650.jpg,data/frames/train/train_thumb_11651.jpg,7.594798
3438,data/frames/train/train_thumb_3439.jpg,data/frames/train/train_thumb_3440.jpg,22.086304
8169,data/frames/train/train_thumb_8170.jpg,data/frames/train/train_thumb_8171.jpg,25.914439
3674,data/frames/train/train_thumb_3675.jpg,data/frames/train/train_thumb_3676.jpg,22.055365
2380,data/frames/train/train_thumb_2381.jpg,data/frames/train/train_thumb_2382.jpg,24.093393
13650,data/frames/train/train_thumb_13651.jpg,data/frames/train/train_thumb_13652.jpg,5.020053
1665,data/frames/train/train_thumb_1666.jpg,data/frames/train/train_thumb_1667.jpg,18.306511
13151,data/frames/train/train_thumb_13152.jpg,data/frames/train/train_thumb_13153.jpg,7.391234
2657,data/frames/train/train_thumb_2658.jpg,data/frames/train/train_thumb_2659.jpg,25.218799
14792,data/frames/train/train_thumb_14793.jpg,data/frames/train/train_thumb_14794.jpg,5.742069
1904,data/frames/train/train_thumb_1905.jpg,data/frames/train/train_thumb_1906.jpg,24.513844
13345,data/frames/train/train_thumb_13346.jpg,data/frames/train/train_thumb_13347.jpg,2.846356
8070,data/frames/train/train_thumb_8071.jpg,data/frames/train/train_thumb_8072.jpg,23.48526
932,data/frames/train/train_thumb_933.jpg,data/frames/train/train_thumb_934.jpg,19.572134
16700,data/frames/train/train_thumb_16701.jpg,data/frames/train/train_thumb_16702.jpg,2.395197
11138,data/frames/train/train_thumb_11139.jpg,data/frames/train/train_thumb_11140.jpg,5.462656
18092,data/frames/train/train_thumb_18093.jpg,data/frames/train/train_thumb_18094.jpg,2.330486
7212,data/frames/train/train_thumb_7213.jpg,data/frames/train/train_thumb_7214.jpg,21.139376
2252,data/frames/train/train_thumb_2253.jpg,data/frames/train/train_thumb_2254.jpg,24.573726
9725,data/frames/train/train_thumb_9726.jpg,data/frames/train/train_thumb_9727.jpg,7.544023
2780,data/frames/train/train_thumb_2781.jpg,data/frames/train/train_thumb_2782.jpg,25.780386
15480,data/frames/train/train_thumb_15481.jpg,data/frames/train/train_thumb_15482.jpg,1.156577
7916,data/frames/train/train_thumb_7917.jpg,data/frames/train/train_thumb_7918.jpg,23.55922
17733,data/frames/train/train_thumb_17734.jpg,data/frames/train/train_thumb_17735.jpg,10.181536
4031,data/frames/train/train_thumb_4032.jpg,data/frames/train/train_thumb_4033.jpg,21.631929
3537,data/frames/train/train_thumb_3538.jpg,data/frames/train/train_thumb_3539.jpg,22.360435
14494,data/frames/train/train_thumb_14495.jpg,data/frames/train/train_thumb_14496.jpg,0.34148
4137,data/frames/train/train_thumb_4138.jpg,data/frames/train/train_thumb_4139.jpg,21.375096
11544,data/frames/train/train_thumb_11545.jpg,data/frames/train/train_thumb_11546.jpg,4.925467
14069,data/frames/train/train_thumb_14070.jpg,data/frames/train/train_thumb_14071.jpg,3.916634
12630,data/frames/train/train_thumb_12631.jpg,data/frames/train/train_thumb_12632.jpg,10.344536
3177,data/frames/train/train_thumb_3178.jpg,data/frames/train/train_thumb_3179.jpg,21.789195
2579,data/frames/train/train_thumb_2580.jpg,data/frames/train/train_thumb_2581.jpg,25.300988
10418,data/frames/train/train_thumb_10419.jpg,data/frames/train/train_thumb_10420.jpg,7.682474
2237,data/frames/train/train_thumb_2238.jpg,data/frames/train/train_thumb_2239.jpg,24.45214
3145,data/frames/train/train_thumb_3146.jpg,data/frames/train/train_thumb_3147.jpg,22.006534
257,data/frames/train/train_thumb_258.jpg,data/frames/train/train_thumb_259.jpg,21.312005
2543,data/frames/train/train_thumb_2544.jpg,data/frames/train/train_thumb_2545.jpg,25.349921
11972,data/frames/train/train_thumb_11973.jpg,data/frames/train/train_thumb_11974.jpg,6.891652
10091,data/frames/train/train_thumb_10092.jpg,data/frames/train/train_thumb_10093.jpg,5.021095
17845,data/frames/train/train_thumb_17846.jpg,data/frames/train/train_thumb_17847.jpg,1.738304
5086,data/frames/train/train_thumb_5087.jpg,data/frames/train/train_thumb_5088.jpg,22.286959
18090,data/frames/train/train_thumb_18091.jpg,data/frames/train/train_thumb_18092.jpg,2.319743
4349,data/frames/train/train_thumb_4350.jpg,data/frames/train/train_thumb_4351.jpg,21.919173
2107,data/frames/train/train_thumb_2108.jpg,data/frames/train/train_thumb_2109.jpg,22.763778
10158,data/frames/train/train_thumb_10159.jpg,data/frames/train/train_thumb_10160.jpg,2.552668
5015,data/frames/train/train_thumb_5016.jpg,data/frames/train/train_thumb_5017.jpg,22.185087
12530,data/frames/train/train_thumb_12531.jpg,data/frames/train/train_thumb_12532.jpg,10.241956
8008,data/frames/train/train_thumb_8009.jpg,data/frames/train/train_thumb_8010.jpg,22.698935
1062,data/frames/train/train_thumb_1063.jpg,data/frames/train/train_thumb_1064.jpg,18.906659
11777,data/frames/train/train_thumb_11778.jpg,data/frames/train/train_thumb_11779.jpg,7.261414
11766,data/frames/train/train_thumb_11767.jpg,data/frames/train/train_thumb_11768.jpg,7.000869
8142,data/frames/train/train_thumb_8143.jpg,data/frames/train/train_thumb_8144.jpg,25.805414
13615,data/frames/train/train_thumb_13616.jpg,data/frames/train/train_thumb_13617.jpg,3.136749
2693,data/frames/train/train_thumb_2694.jpg,data/frames/train/train_thumb_2695.jpg,25.369446
8119,data/frames/train/train_thumb_8120.jpg,data/frames/train/train_thumb_8121.jpg,25.251664
13643,data/frames/train/train_thumb_13644.jpg,data/frames/train/train_thumb_13645.jpg,4.672399
10765,data/frames/train/train_thumb_10766.jpg,data/frames/train/train_thumb_10767.jpg,6.938279
9348,data/frames/train/train_thumb_9349.jpg,data/frames/train/train_thumb_9350.jpg,0.0
18792,data/frames/train/train_thumb_18793.jpg,data/frames/train/train_thumb_18794.jpg,0.0
16516,data/frames/train/train_thumb_16517.jpg,data/frames/train/train_thumb_16518.jpg,2.248872
13839,data/frames/train/train_thumb_13840.jpg,data/frames/train/train_thumb_13841.jpg,10.423015
11863,data/frames/train/train_thumb_11864.jpg,data/frames/train/train_thumb_11865.jpg,7.464869
14701,data/frames/train/train_thumb_14702.jpg,data/frames/train/train_thumb_14703.jpg,0.853511
10896,data/frames/train/train_thumb_10897.jpg,data/frames/train/train_thumb_10898.jpg,3.744405
825,data/frames/train/train_thumb_826.jpg,data/frames/train/train_thumb_827.jpg,21.728845
13897,data/frames/train/train_thumb_13898.jpg,data/frames/train/train_thumb_13899.jpg,9.356596
13199,data/frames/train/train_thumb_13200.jpg,data/frames/train/train_thumb_13201.jpg,7.328752
15559,data/frames/train/train_thumb_15560.jpg,data/frames/train/train_thumb_15561.jpg,1.604266
13386,data/frames/train/train_thumb_13387.jpg,data/frames/train/train_thumb_13388.jpg,1.590351
15844,data/frames/train/train_thumb_15845.jpg,data/frames/train/train_thumb_15846.jpg,0.326434
3492,data/frames/train/train_thumb_3493.jpg,data/frames/train/train_thumb_3494.jpg,22.369379
9325,data/frames/train/train_thumb_9326.jpg,data/frames/train/train_thumb_9327.jpg,1.416771
7029,data/frames/train/train_thumb_7030.jpg,data/frames/train/train_thumb_7031.jpg,17.350628
18480,data/frames/train/train_thumb_18481.jpg,data/frames/train/train_thumb_18482.jpg,7.50266
4143,data/frames/train/train_thumb_4144.jpg,data/frames/train/train_thumb_4145.jpg,21.393987
16519,data/frames/train/train_thumb_16520.jpg,data/frames/train/train_thumb_16521.jpg,2.412239
14127,data/frames/train/train_thumb_14128.jpg,data/frames/train/train_thumb_14129.jpg,3.288792
8499,data/frames/train/train_thumb_8500.jpg,data/frames/train/train_thumb_8501.jpg,16.170938
19173,data/frames/train/train_thumb_19174.jpg,data/frames/train/train_thumb_19175.jpg,9.488301
6210,data/frames/train/train_thumb_6211.jpg,data/frames/train/train_thumb_6212.jpg,11.879839
6714,data/frames/train/train_thumb_6715.jpg,data/frames/train/train_thumb_6716.jpg,17.454397
12413,data/frames/train/train_thumb_12414.jpg,data/frames/train/train_thumb_12415.jpg,10.130416
1116,data/frames/train/train_thumb_1117.jpg,data/frames/train/train_thumb_1118.jpg,17.319708
10214,data/frames/train/train_thumb_10215.jpg,data/frames/train/train_thumb_10216.jpg,7.018899
19166,data/frames/train/train_thumb_19167.jpg,data/frames/train/train_thumb_19168.jpg,9.452516
